1.0	0.307820210106906
2.0	8.236354080690603e-2
3.0	5.150499472912825e-2
4.0	2.3688797256906004e-2
5.0	2.907220918690601e-2
6.0	2.2600208462461562e-2
7.0	1.5247033237518247e-2
8.0	6.615227306906004e-3
9.0	4.588620457523292e-3
10.0	4.264890006906004e-3
11.0	2.673318146575425e-3
12.0	1.8897506235726698e-3
13.0	1.7542238382669524e-3
14.0	3.181924731395802e-3
15.0	2.442953675794893e-3
16.0	2.2011152069060036e-3
17.0	1.580093107598047e-3
18.0	2.6203970636961274e-3
19.0	2.243971275991877e-3
20.0	2.2160502559060045e-3
21.0	1.2880228492189302e-3
22.0	1.6439723290547655e-3
23.0	1.171841897605437e-3
24.0	1.1167316357948952e-3
25.0	5.264297693060047e-4
26.0	6.294449893912133e-4
27.0	5.159108291556623e-4
28.0	3.421603687427399e-4
29.0	2.372913966087394e-4
30.0	4.1342700112822876e-4
31.0	6.828982943773885e-4
32.0	5.597297250310052e-4
33.0	5.684126256755185e-4
34.0	5.747566668714036e-4
35.0	6.14969429028454e-4
36.0	2.480800057948941e-4
37.0	2.0890928668686724e-4
38.0	6.856132219686422e-5
39.0	2.906170281683318e-4
40.0	9.215173090600534e-5
41.0	2.2115255982688685e-4
42.0	1.5496164155453122e-4
43.0	4.2078665286598467e-4
44.0	3.1714040434402147e-4
45.0	2.9814306251094375e-4
46.0	1.9501418076233753e-4
47.0	2.8442778117490516e-4
48.0	2.2446988246156024e-4
49.0	1.590907089218318e-4
50.0	1.2669938610600484e-4
51.0	1.7759098424549008e-4
52.0	2.111242564326317e-4
53.0	1.8216952715520445e-4
54.0	1.8151353812685558e-4
55.0	1.7959697130269967e-4
56.0	2.4828415262029085e-4
57.0	1.7812395068562983e-4
58.0	1.9107612442086747e-4
59.0	1.5000041534036322e-4
60.0	2.445623503504485e-4
61.0	1.4927824566977836e-4
62.0	1.981851301734354e-4
63.0	1.4098727172333944e-4
64.0	1.8460846815600523e-4
65.0	6.983263324920014e-5
66.0	7.071247842115677e-5
67.0	5.022298296748859e-5
68.0	1.1219704863610954e-4
69.0	7.782780345714997e-5
70.0	8.364324727335209e-5
71.0	8.764314652909569e-5
72.0	1.260301724306969e-4
73.0	1.0399052886509618e-4
74.0	6.46733044151358e-5
75.0	8.022693810600511e-5
76.0	6.856132219686422e-5
77.0	6.802735929932538e-5
78.0	2.1833402790291866e-5
79.0	5.701350788020808e-5
80.0	5.7138908406005183e-5
81.0	1.0769696819544258e-4
82.0	7.616538475252513e-5
83.0	9.184652711503367e-5
84.0	6.062359825521151e-5
85.0	7.817636128662799e-5
86.0	3.4301709669661e-5
87.0	5.09764672151614e-5
88.0	5.8529563455592075e-5
89.0	8.675178210863092e-5
90.0	6.196215663439992e-5
91.0	6.80538131878554e-5
92.0	8.188877125383102e-5
93.0	8.682105054804477e-5
94.0	7.139160148273659e-5
95.0	6.0430016556974734e-5
96.0	6.479439683656037e-5
97.0	6.180699043241604e-5
98.0	5.44745465769755e-5
99.0	3.2551717384527746e-5
100.0	6.392117790600498e-5
101.0	7.013480223979603e-5
102.0	7.998457147732365e-5
103.0	3.8834183712490093e-5
104.0	5.046213770482194e-5
105.0	4.07569138357105e-5
106.0	4.3202904777133834e-5
107.0	2.4702260645196447e-5
108.0	3.811262717349477e-5
109.0	3.893796418232854e-5
110.0	3.9511739550633334e-5
111.0	3.1589721847973815e-5
112.0	2.4715273870290764e-5
113.0	3.0799043494618146e-5
114.0	2.606716389277033e-5
115.0	2.3883198739653273e-5
116.0	2.3238909432759138e-5
117.0	3.8376589480334974e-5
118.0	3.3147934128067744e-5
119.0	3.98629789150438e-5
120.0	3.408762701711641e-5
121.0	5.458731486311186e-5
122.0	3.41037663389532e-5
123.0	3.1740652910367696e-5
124.0	1.0093304590708514e-5
125.0	2.612262610600545e-5
126.0	2.4541850707970286e-5
127.0	2.7172566866325103e-5
128.0	2.35375561247551e-5
129.0	4.294493903748787e-5
130.0	5.810201249180368e-5
131.0	4.7491310162225564e-5
132.0	3.9085076749898486e-5
133.0	4.0140323454142483e-5
134.0	4.174177647829272e-5
135.0	2.3932898571300162e-5
136.0	1.9676023350641512e-5
137.0	1.4951223322436633e-5
138.0	3.081868234603887e-5
139.0	2.1262504905073467e-5
140.0	3.0660037538658164e-5
141.0	1.943816682552632e-5
142.0	3.7587283900648946e-5
143.0	2.502995954329786e-5
144.0	2.9397755949215263e-5
145.0	1.8696755790666195e-5
146.0	3.17716529165141e-5
147.0	1.9931079381362563e-5
148.0	1.822383693157113e-5
149.0	1.3387330424765629e-5
150.0	2.0618261083783012e-5
151.0	1.5075191448788128e-5
152.0	7.835671151157484e-6
153.0	6.161769692967339e-6
154.0	1.1043779500034752e-5
155.0	1.9784375388835135e-5
156.0	1.5970642431975027e-5
157.0	2.5169563836509497e-5
158.0	2.6742217173590467e-5
159.0	3.834707851076757e-5
160.0	1.9537489781005086e-5
161.0	1.9155975825413894e-5
162.0	9.705035686678746e-6
163.0	2.3431950369440208e-5
164.0	6.600042102316828e-6
165.0	1.2744925157612432e-5
166.0	1.0178278961455892e-5
167.0	2.6186167016442963e-5
168.0	2.171595941734294e-5
169.0	2.9382284663786796e-5
170.0	2.899127411015738e-5
171.0	3.6685084717981645e-5
172.0	2.4731850045539814e-5
173.0	1.633256301412777e-5
174.0	1.3300535373437907e-5
175.0	1.4374032244780832e-5
176.0	1.373953491220344e-5
177.0	8.260145220027278e-6
178.0	1.4046032545444654e-5
179.0	1.4581911624334831e-5
180.0	1.786983183193088e-5
181.0	8.576981281634673e-6
182.0	1.607327651233272e-5
183.0	1.5371812996363274e-5
184.0	2.6088661518481633e-5
185.0	1.253331548745142e-5
186.0	1.498042832235379e-5
187.0	1.1507883437790382e-5
188.0	1.835360185168198e-5
189.0	7.367517067534705e-6
190.0	6.130385847833432e-6
191.0	4.677271145472188e-6
192.0	9.41101985739414e-6
193.0	5.103339311170264e-6
194.0	5.958714193708563e-6
195.0	1.1728321946110427e-5
196.0	1.977056127710055e-5
197.0	2.0047767007527857e-5
198.0	1.7618715363305366e-5
199.0	1.700021482196674e-5
200.0	1.3805209006005148e-5
201.0	1.2097640175478418e-5
202.0	4.004708887183453e-6
203.0	1.0150506116371566e-5
204.0	8.970374112848718e-6
205.0	1.3817505790002685e-5
206.0	9.287719812970916e-6
207.0	1.7747473881663956e-5
208.0	1.9690039398608748e-5
209.0	2.1845826766356333e-5
210.0	1.4307502008045875e-5
211.0	1.4722452729324633e-5
212.0	1.422773648414682e-5
213.0	1.227520021068457e-5
214.0	7.658839601437035e-6
215.0	6.5928917345611e-6
216.0	1.0226506881999613e-5
217.0	1.1294149537192945e-5
218.0	8.949468585156627e-6
219.0	5.173962664225387e-6
220.0	1.0034880782038105e-5
221.0	9.631586408472375e-6
222.0	1.1331350173596764e-5
223.0	6.022064994846631e-6
224.0	1.2985109457025548e-5
225.0	1.2161109473906293e-5
226.0	1.2807713638717188e-5
227.0	7.386633014798222e-6
228.0	8.840866621302223e-6
229.0	7.532794742240133e-6
230.0	5.1718057226403726e-6
231.0	1.927888378990966e-6
232.0	4.790946029073092e-6
233.0	8.578058773602723e-6
